"Post ID",Permalink,"Post Message",Type,Countries,Languages,Posted,"Audience targeting","Lifetime Post Total Reach","Lifetime Post organic reach","Lifetime Post Paid Reach","Lifetime Post Total Impressions","Lifetime Post Organic Impressions","Lifetime Post Paid Impressions","Lifetime Engaged Users","Lifetime Matched Audience Targeting Consumers on Post","Lifetime Matched Audience Targeting Consumptions on Post","Lifetime Negative Feedback from Users","Lifetime Negative Feedback","Lifetime Post Impressions by people who have liked your Page","Lifetime Post reach by people who like your Page","Lifetime Post Paid Impressions by people who have liked your Page","Lifetime Paid reach of a post by people who like your Page","Lifetime People who have liked your Page and engaged with your post","Lifetime Organic views to 95%","Lifetime Organic views to 95%","Lifetime Paid views to 95%","Lifetime Paid views to 95%","Lifetime Organic Video Views","Lifetime Organic Video Views","Lifetime Paid Video Views","Lifetime Paid Video Views","Lifetime Average time video viewed","Lifetime Video length","Lifetime Talking About This (Post) by action type - like","Lifetime Talking About This (Post) by action type - comment","Lifetime Talking About This (Post) by action type - share","Lifetime Post Stories by action type - like","Lifetime Post Stories by action type - comment","Lifetime Post Stories by action type - share","Lifetime Post Audience Targeting Unique Consumptions by Type - other clicks","Lifetime Post Audience Targeting Unique Consumptions by Type - photo view","Lifetime Post Audience Targeting Unique Consumptions by Type - link clicks","Lifetime Post Audience Targeting Unique Consumptions by Type - video play","Lifetime Matched Audience Targeting Consumptions by Type - other clicks","Lifetime Matched Audience Targeting Consumptions by Type - photo view","Lifetime Matched Audience Targeting Consumptions by Type - link clicks","Lifetime Matched Audience Targeting Consumptions by Type - video play","Lifetime Negative Feedback from Users by Type - hide_all_clicks","Lifetime Negative Feedback from Users by Type - hide_clicks","Lifetime Negative Feedback from Users by Type - report_spam_clicks","Lifetime Negative Feedback from Users by Type - unlike_page_clicks","Lifetime Negative Feedback by Type - hide_all_clicks","Lifetime Negative Feedback by Type - hide_clicks","Lifetime Negative Feedback by Type - report_spam_clicks","Lifetime Negative Feedback by Type - unlike_page_clicks"
110764313093221_255501541952830,https://www.facebook.com/jowradio/posts/255501541952830,"أمين زاوي : هناك من يريد زرع الفتنة في الحراك",Video,,,"05/16/2019 03:10:00 AM"," ",1311,1311,0,1854,1854,0,27,26,32,0,0,1482,1044,0,0,21,16,16,0,0,228,236,0,0,5566,103294,2,,,2,,,19,,,11,21,,,11,,,,,,,,
110764313093221_255494658620185,https://www.facebook.com/jowradio/posts/255494658620185,"أمين زاوي : الثقافة الدينية مهمة لكن لا تجيب على كل العلوم",Video,,,"05/16/2019 03:05:00 AM"," ",3860,3860,0,5491,5491,0,173,158,205,0,0,4231,2967,0,0,125,120,124,0,0,995,1038,0,0,4974,34771,27,17,,29,21,,151,,,31,173,,,32,,,,,,,,
110764313093221_255493488620302,https://www.facebook.com/jowradio/posts/255493488620302,"أمين زاوي : للمشي إلى الأمام يجب إحترام الحريات الفردية",Video,,,"05/16/2019 03:00:00 AM"," ",5320,5320,0,7373,7373,0,255,228,307,0,0,5692,4032,0,0,195,134,135,0,0,1446,1446,0,0,5643,46825,39,25,3,42,32,5,208,,,56,248,,,59,,,,,,,,
110764313093221_255517151951269,https://www.facebook.com/jowradio/posts/255517151951269,"duo Sarah Zahri et Triana d'Alger 😍",Video,,,"05/15/2019 04:54:54 PM"," ",3225,3225,0,4782,4782,0,187,162,227,0,0,3871,2652,0,0,140,63,68,0,0,804,862,0,0,8706,87614,31,7,2,35,8,2,111,,,80,135,,,92,,,,,,,,
110764313093221_255112575325060,https://www.facebook.com/jowradio/posts/255112575325060,"واش ديرو فالسهرة تاع رمضان ؟ 🤔
خلونا الأجوبة ديالكم في التعليقات و باش تشاركو معانا في الحصة اتصلوا على 0982218281.
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/15/2019 01:00:01 PM"," ",770,770,0,1251,1251,0,18,11,11,0,0,1071,667,0,0,15,0,0,0,0,0,0,0,0,0,0,8,,,8,,,7,3,1,,7,3,1,,,,,,,,,
110764313093221_255335148636136,https://www.facebook.com/jowradio/posts/255335148636136,"الآن على جو راديو الممثلة مونية بن فغول 
تقدرو تشاركو معانا 0982218281
اسمعونا على www.jow.radio
#Branchiwjow",Photo,,,"05/15/2019 08:33:59 AM"," ",1033,1033,0,1645,1645,0,40,21,23,0,0,1374,863,0,0,38,0,0,0,0,0,0,0,0,0,0,21,1,1,21,1,1,11,10,2,,11,10,2,,,,,,,,,
110764313093221_255329081970076,https://www.facebook.com/jowradio/posts/255329081970076,"البنادم اللي تبعد عليه في رمضان ؟؟؟
باش تشاركو معانا من 16سا حتى 19سا  اتصلو على 0982218281
اسمعونا على www.jow.radio 
#Branchiwjow",Photo,,,"05/15/2019 08:19:09 AM"," ",2252,2252,0,3124,3124,0,42,33,37,0,0,2399,1811,0,0,35,0,0,0,0,0,0,0,0,0,0,12,,,12,,,17,14,3,,20,14,3,,,,,,,,,
110764313093221_255309635305354,https://www.facebook.com/jowradio/posts/255309635305354,"مهدي تريانا : خالي تشيكو تاع جيبسي كينغ و هذا هو سر حبي للفلامينكو",Video,,,"05/15/2019 07:32:47 AM"," ",2980,2980,0,4263,4263,0,132,120,166,0,0,3316,2328,0,0,98,50,50,0,0,958,1032,0,0,9799,104531,16,,1,16,,1,87,,,63,96,,,68,,,,,,,,
110764313093221_255294308640220,https://www.facebook.com/jowradio/posts/255294308640220,"الضيف الاول اليوم في #MenGoalLelGoal هو joe batoury.
باش تشاركو معانا من 16سا حتى 19سا اتصلوا على 0982218281.
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/15/2019 06:51:17 AM"," ",1554,1554,0,2104,2104,0,23,13,13,0,0,1644,1245,0,0,21,0,0,0,0,0,0,0,0,0,0,10,,,10,,,8,4,1,,8,4,1,,,,,,,,,
110764313093221_255045291998455,https://www.facebook.com/jowradio/posts/255045291998455,"ضيفتنا الثانية اليوم في #MenGoalLelGoal هي مونية بن فغول.
باش تشاركو معانا من 16سا حتى 19سا اتصلوا على 0982218281.
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/15/2019 04:05:39 AM"," ",14573,14573,0,21142,21142,0,766,658,786,6,7,16254,11376,0,0,608,0,0,0,0,0,0,0,0,0,0,151,74,,154,86,,561,84,42,,659,84,43,,2,5,,,2,5,,
110764313093221_255024545333863,https://www.facebook.com/jowradio/posts/255024545333863,"النصائح الصحية تاع نسرين لمستمعة جو راديو",Video,,,"05/15/2019 03:20:00 AM"," ",3350,3350,0,4616,4616,0,109,94,120,1,1,3700,2630,0,0,84,25,25,0,0,1010,1056,0,0,10194,239059,19,1,,19,1,,61,,,47,70,,,49,1,,,,1,,,
110764313093221_255020115334306,https://www.facebook.com/jowradio/posts/255020115334306,"حكاية أصل الزلابية مع سارة 😋😋",Video,,,"05/15/2019 03:10:00 AM"," ",11825,11825,0,16810,16810,0,542,483,669,0,0,13194,9553,0,0,386,202,202,0,0,3841,3841,0,0,16141,254611,68,7,4,69,10,4,395,,,204,450,,,218,,,,,,,,
110764313093221_255015998668051,https://www.facebook.com/jowradio/posts/255015998668051,"حكاية فيالة و المراية اللي ورثتها 🤣",Video,,,"05/15/2019 03:00:01 AM"," ",6839,6839,0,9507,9507,0,209,187,252,1,1,7532,5550,0,0,151,127,127,0,0,1885,1965,0,0,9596,186451,32,2,4,34,8,4,155,,,77,172,,,79,1,,,,1,,,
110764313093221_254989578670693,https://www.facebook.com/jowradio/posts/254989578670693,"النصائح الرياضية و الصحية تاع بوزيد 🥗🏋‍♂",Video,,,"05/14/2019 03:50:37 PM"," ",14143,14143,0,18961,18961,0,498,403,563,1,1,13660,9963,0,0,280,81,83,0,0,3739,3849,0,0,18485,769747,127,3,8,132,3,8,346,,,144,402,,,161,1,,,,1,,,
110764313093221_254977992005185,https://www.facebook.com/jowradio/posts/254977992005185,"بوزيد يحكي على واش ياكل في رمضان 💪💪",Video,,,"05/14/2019 03:05:30 PM"," ",22086,22086,0,30640,30640,0,1247,1121,1605,2,2,19336,13799,0,0,576,939,958,0,0,7292,7513,0,0,19337,190142,180,20,7,192,24,7,958,,,446,1140,,,463,,2,,,,2,,
110764313093221_254864238683227,https://www.facebook.com/jowradio/posts/254864238683227,"محرز رابية: &quot;من الاذاعة نقدرو نكونو صحفيين , مخرجين , تقنيين &quot;",Video,,,"05/14/2019 01:16:00 PM"," ",2196,2196,0,3260,3260,0,118,103,140,1,1,2466,1664,0,0,82,147,156,0,0,750,797,0,0,11506,64254,19,,1,19,,1,76,,,53,85,,,55,1,,,,1,,,
110764313093221_254656662037318,https://www.facebook.com/jowradio/posts/254656662037318,"ضيفنا اليوم في لي ديبلومي هو Triana d'Alger
اسمعونا على: www.jow.radio",Photo,,,"05/14/2019 01:00:01 PM"," ",1938,1938,0,2800,2800,0,36,28,31,0,0,2185,1526,0,0,33,0,0,0,0,0,0,0,0,0,0,10,2,,10,2,,20,7,2,,22,7,2,,,,,,,,,
110764313093221_254653005371017,https://www.facebook.com/jowradio/posts/254653005371017,"صحا فطوركم لي جويست، في رايكم  الراجل يعاون مرتو في رمضان ولا يزيدلها شغل ؟
اسمعونا على :www.jow.radio",Photo,,,"05/14/2019 12:40:00 PM"," ",956,956,0,1450,1450,0,27,18,20,0,0,1191,775,0,0,23,0,0,0,0,0,0,0,0,0,0,12,2,,12,2,,16,3,,,17,3,,,,,,,,,,
110764313093221_254855285350789,https://www.facebook.com/jowradio/posts/254855285350789,"محرز رابية: في 2014 حاوزوني من الاذاعة",Video,,,"05/14/2019 12:30:01 PM"," ",23139,23139,0,30884,30884,0,1972,1915,2652,2,2,16181,11608,0,0,1005,2512,2512,0,0,8031,8420,0,0,23113,93545,124,7,5,127,8,5,1704,,,759,1885,,,767,,2,,,,2,,
110764313093221_254846168685034,https://www.facebook.com/jowradio/posts/254846168685034,"محرز رابية: سربيت قهوة باردة عشيت خدام",Video,,,"05/14/2019 11:30:00 AM"," ",8179,8179,0,11820,11820,0,706,662,941,0,0,8835,6330,0,0,502,681,681,0,0,2843,2977,0,0,18477,80659,71,2,1,73,3,1,575,,,298,642,,,299,,,,,,,,
110764313093221_254838868685764,https://www.facebook.com/jowradio/posts/254838868685764,"الإعلامي محرز رابية : لحقنا وين نقولو علی القاري مسكين  !",Video,,,"05/14/2019 11:05:00 AM"," ",7720,7720,0,11028,11028,0,489,436,645,1,1,8103,5821,0,0,355,385,401,0,0,2316,2366,0,0,10525,66771,93,7,10,97,7,10,397,,,203,443,,,202,1,,,,1,,,
110764313093221_254877225348595,https://www.facebook.com/jowradio/posts/254877225348595,"وداد تحكيلنا على صيام نساء الحوامل 
على جو راديو
www.jow.radio",Video,,,"05/14/2019 09:55:13 AM"," ",6306,6306,0,8962,8962,0,433,418,622,2,2,7100,4880,0,0,320,61,61,0,0,2079,2123,0,0,7891,117545,26,10,2,26,13,2,372,,4,225,391,,4,227,2,,,,2,,,
110764313093221_254848572018127,https://www.facebook.com/jowradio/posts/254848572018127,"العفسة التافهة لي داربتو عليها في رمضان ؟؟؟؟؟؟؟

تقدروا تشاركوا معانا عبر الاتصال على الرقم 0982218281

وتقدروا تسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/14/2019 08:30:19 AM"," ",2385,2385,0,3239,3239,0,66,56,59,1,1,2538,1895,0,0,55,0,0,0,0,0,0,0,0,0,0,13,3,,13,3,,48,5,4,,50,5,4,,,1,,,,1,,
110764313093221_254815118688139,https://www.facebook.com/jowradio/posts/254815118688139,"الآن على جو راديو امين زاوي 
اسمعونا على : www.jow.radio
شاركونا : 0982218281",Video,,,"05/14/2019 07:01:14 AM"," ",1331,1331,0,2001,2001,0,94,85,116,0,0,1564,1013,0,0,65,39,40,0,0,331,354,0,0,6605,59859,10,,,10,,,42,,1,54,46,,1,63,,,,,,,,
110764313093221_254802968689354,https://www.facebook.com/jowradio/posts/254802968689354,"ضيفونا  اليوم في men goal lel goal#
هما: سمير زيان Mister X و عبد الكريم دراجي Le-Krimo
كونو في الموعد من 16سا حتى 19سا, تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 0982218281
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/14/2019 06:50:00 AM"," ",4315,4315,0,7109,7109,0,179,160,181,0,0,5680,3521,0,0,153,0,0,0,0,0,0,0,0,0,0,23,1,,24,1,,40,129,3,,46,132,3,,,,,,,,,
110764313093221_254555538714097,https://www.facebook.com/jowradio/posts/254555538714097,"ضيف اليوم في #ResPublica  هو الكاتب و الروائي الجزائري، أمين زاوي
تقدروا تشاركوا معانا من 14سا حتى 16سا عبر رقم الهاتف التالي : 0982218281
اسمعونا على : www.jow.radio",Photo,,,"05/14/2019 03:00:01 AM"," ",7576,7576,0,11161,11161,0,290,236,271,3,3,7584,5310,0,0,198,0,0,0,0,0,0,0,0,0,0,75,33,1,79,47,1,199,39,6,,226,39,6,,1,2,,,1,2,,
110764313093221_254558218713829,https://www.facebook.com/jowradio/posts/254558218713829,"شاهد راقصات صينيات يتدربن على الرقص الشاوي بالصين",Video,,,"05/13/2019 05:41:15 PM"," ",246862,246862,0,363854,363859,0,24737,21211,33274,5,5,68941,43224,0,0,4532,3708,4118,0,0,72466,80865,0,0,13211,109523,5422,1396,838,5561,2008,879,16589,,,11156,20331,,,12938,2,3,,,2,3,,
110764313093221_254510498718601,https://www.facebook.com/jowradio/posts/254510498718601,"ضيوف لي ديبلومي اليوم هوما نسرين و بوزيد،  رايحين نحكيو على  الرياضة في رمضان 😁
عيطولنا على: 0982218281
و اسمعونا على: www.jow.radio",Photo,,,"05/13/2019 02:53:47 PM"," ",4469,4469,0,6623,6623,0,198,175,179,1,1,5261,3607,0,0,164,0,0,0,0,0,0,0,0,0,0,28,,,28,,,33,142,3,,33,143,3,,,1,,,,1,,
110764313093221_254479328721718,https://www.facebook.com/jowradio/posts/254479328721718,"ضيف  #ResPublica لي رايح يكون معانا غدوا هو الكاتب و الروائي الجزائري، أمين زاوي
تقدروا تشاركوا معانا من 14سا حتى 16سا عبر رقم الهاتف التالي : 0982218281
اسمعونا على : www.jow.radio",Photo,,,"05/13/2019 02:50:13 PM"," ",6112,6112,0,9094,9094,0,184,167,194,5,5,6966,4744,0,0,146,0,0,0,0,0,0,0,0,0,0,40,21,,43,24,,139,32,2,,159,33,2,,3,2,,,3,2,,
110764313093221_254415712061413,https://www.facebook.com/jowradio/posts/254415712061413,"منيل يغني ل jow radio",Video,,,"05/13/2019 12:30:00 PM"," ",2322,2322,0,3427,3427,0,118,106,133,0,0,2622,1787,0,0,77,4,6,0,0,630,682,0,0,6508,135059,14,1,1,14,1,1,64,,,57,67,,,60,,,,,,,,
110764313093221_254407345395583,https://www.facebook.com/jowradio/posts/254407345395583,"ريمة: الفيالة و الاقزام السبعة",Video,,,"05/13/2019 11:45:00 AM"," ",10032,10032,0,13729,13729,0,393,354,473,0,0,10796,7819,0,0,281,177,186,0,0,2912,2989,0,0,11415,207870,65,16,5,70,26,5,310,,,110,356,,,113,,,,,,,,
110764313093221_254403158729335,https://www.facebook.com/jowradio/posts/254403158729335,"علاش خيرتو مجموعة و ماشي جمعية ؟؟",Video,,,"05/13/2019 11:05:00 AM"," ",6677,6677,0,9061,9061,0,320,294,453,2,2,6577,4957,0,0,169,80,84,0,0,2014,2068,0,0,13356,234174,66,6,6,76,8,6,245,,8,128,303,,8,142,2,,,,2,,,
110764313093221_254390235397294,https://www.facebook.com/jowradio/posts/254390235397294,"واش اديرو كي تتشهاو في رمضان ؟؟؟؟؟؟؟

تقدروا تشاركوا معانا عبر الاتصال على الرقم 0982218281

وتقدروا تسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/13/2019 08:09:24 AM"," ",3900,3900,0,5385,5385,0,95,80,87,0,0,4225,3117,0,0,81,0,0,0,0,0,0,0,0,0,0,22,13,,22,14,,69,10,3,,74,10,3,,,,,,,,,
110764313093221_254369552066029,https://www.facebook.com/jowradio/posts/254369552066029,"ضيفتنا اليوم في men goal lel goal#
هي الممثلة نورهان زغيد
كونو في الموعد من 16سا حتى 19سا, تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 0982218281
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/13/2019 07:45:00 AM"," ",6118,6118,0,8487,8487,0,269,199,227,1,1,6684,4980,0,0,224,0,0,0,0,0,0,0,0,0,0,83,10,2,87,12,3,149,33,23,,170,33,24,,1,,,,1,,,
110764313093221_254353362067648,https://www.facebook.com/jowradio/posts/254353362067648,"ضيفنا الان في #ResPublica هو الإعلامي الجزائري، محرز رابية
Mahrez Rabia
كونو في الموعد من 14سا حتى 16سا, تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 0982218281
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/13/2019 06:19:04 AM"," ",2437,2437,0,3415,3415,0,77,50,63,0,0,2648,1946,0,0,67,0,0,0,0,0,0,0,0,0,0,28,5,1,28,7,1,36,8,11,,44,8,11,,,,,,,,,
110764313093221_254133455422972,https://www.facebook.com/jowradio/posts/254133455422972,"إيناس : أنواع الأشخاص في رمضان🤣
اسمعونا على : www.jow.radio",Video,,,"05/12/2019 05:00:00 PM"," ",18800,18800,0,25971,25971,0,1216,1119,1565,5,5,19738,14390,0,0,860,672,675,0,0,6435,6644,0,0,19979,200425,161,38,6,169,42,6,956,,14,413,1124,,16,425,5,,,,5,,,
110764313093221_254129242090060,https://www.facebook.com/jowradio/posts/254129242090060,"ياسمين تحكيلنا على التعدي اللي صرالها في العاصمة 😲
اسمعونا على : www.jow.radio",Video,,,"05/12/2019 04:28:41 PM"," ",32046,32046,0,46485,46452,0,3821,3672,5850,8,8,32180,22048,0,0,2460,626,626,0,0,11132,11850,0,0,27710,278931,252,139,15,253,190,16,3259,,38,1700,4045,,39,1766,5,3,,,5,3,,
110764313093221_254087475427570,https://www.facebook.com/jowradio/posts/254087475427570,"ضيفنا غدوا في #ResPublica هو الإعلامي الجزائري، محرز رابية
Mahrez Rabia
كونو في الموعد من 14سا حتى 16سا, تقدروا تشاركوا معانا عبر رقم الهاتف التالي : 0982218281
اسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/12/2019 02:40:00 PM"," ",4869,4869,0,6913,6913,0,224,167,189,0,0,4594,3240,0,0,146,0,0,0,0,0,0,0,0,0,0,75,2,1,82,4,1,146,18,10,,161,18,10,,,,,,,,,
110764313093221_254071058762545,https://www.facebook.com/jowradio/posts/254071058762545,"أحكيولنا على عمل خيري ساهمتو فيه في شهر رمضان ؟ 
اسمعونا على : www.jow.radio",Photo,,,"05/12/2019 12:43:29 PM"," ",1569,1569,0,2287,2287,0,38,28,32,0,0,1825,1249,0,0,36,0,0,0,0,0,0,0,0,0,0,13,2,,13,2,,25,2,1,,29,2,1,,,,,,,,,
110764313093221_254014935434824,https://www.facebook.com/jowradio/posts/254014935434824,"فرح ياسمين تفتخر بلهجتها الجزائرية ة بالحراك السلمي",Video,,,"05/12/2019 10:05:00 AM"," ",5496,5496,0,7713,7713,0,401,368,507,0,0,6085,4267,0,0,280,383,396,0,0,1900,2018,0,0,10357,48297,42,5,4,45,8,4,272,,,204,301,,,206,,,,,,,,
110764313093221_253964815439836,https://www.facebook.com/jowradio/posts/253964815439836,"ريمة : جربت موسكوتشو خرجلي وليد",Video,,,"05/12/2019 08:40:00 AM"," ",4003,4003,0,5837,5837,0,271,251,362,0,0,4744,3269,0,0,219,446,472,0,0,1157,1249,0,0,8245,20179,36,3,1,40,3,1,201,,1,109,236,,1,119,,,,,,,,
110764313093221_253988232104161,https://www.facebook.com/jowradio/posts/253988232104161,"joyeux anniversaire Faouset Mina Benlaredj que du bonheur 🎂🎂🎂",Photo,,,"05/12/2019 08:19:35 AM"," ",8027,8027,0,11046,11046,0,575,502,553,4,4,8683,6496,0,0,471,0,0,0,0,0,0,0,0,0,0,95,13,,95,13,,389,124,3,,426,124,3,,3,1,,,3,1,,
110764313093221_253961345440183,https://www.facebook.com/jowradio/posts/253961345440183,"العفسة المهبولة اللي درتوها في رمضان ؟؟؟؟؟؟؟

تقدروا تشاركوا معانا عبر الاتصال على الرقم 0982218281

وتقدروا تسمعونا على : www.jow.radio
#Branchiwjow",Photo,,,"05/12/2019 07:45:00 AM"," ",1408,1408,0,1945,1945,0,26,19,23,0,0,1511,1112,0,0,23,0,0,0,0,0,0,0,0,0,0,10,2,,10,2,,15,3,2,,18,3,2,,,,,,,,,
110764313093221_253943835441934,https://www.facebook.com/jowradio/posts/253943835441934,"تينا : انا انسانة منطيبش قاع العام",Video,,,"05/12/2019 06:14:30 AM"," ",18267,18267,0,26158,26158,0,2025,1902,2882,3,3,17263,11844,0,0,1436,1915,2024,0,0,7062,7415,0,0,12360,37374,188,70,5,188,93,5,1716,,,904,1977,,,902,2,1,,,2,1,,
110764313093221_253603092142675,https://www.facebook.com/jowradio/posts/253603092142675,"الصيام لم يمنع الشعب من الخروج إلى الحراك 💪💪",Video,,,"05/11/2019 10:34:33 AM"," ",4097,4097,0,5953,5953,0,162,129,177,0,0,4720,3187,0,0,119,29,30,0,0,1279,1356,0,0,8874,180627,42,1,,42,1,,84,,,72,89,,,88,,,,,,,,
110764313093221_253189662184018,https://www.facebook.com/jowradio/posts/253189662184018,"أنا مع شلف ظالمة أو مظلومة 💪",Video,,,"05/10/2019 01:15:00 PM"," ",41676,41676,0,73445,73445,0,7552,6720,11378,5,5,15920,10293,0,0,1034,5264,5466,0,0,16470,19239,0,0,20112,74217,1472,229,128,1773,339,153,6032,,,3776,7393,,,3982,2,2,,1,2,2,,1
110764313093221_253167705519547,https://www.facebook.com/jowradio/posts/253167705519547,"هاذا هو سر تألق الأندية الإنجليزية ⚽",Video,,,"05/10/2019 01:05:00 PM"," ",1995,1995,0,3002,3002,0,120,96,114,0,0,2275,1505,0,0,90,50,51,0,0,567,597,0,0,6292,68457,29,1,,29,1,,65,,,46,68,,,46,,,,,,,,
110764313093221_253157762187208,https://www.facebook.com/jowradio/posts/253157762187208,"الرسالة التحفيزية من كلوب للاعبي ليفربول",Video,,,"05/10/2019 01:00:00 PM"," ",1850,1850,0,2640,2640,0,114,98,124,0,0,1956,1341,0,0,85,73,75,0,0,504,518,0,0,6283,56787,21,,,22,,,75,,,47,77,,,47,,,,,,,,
110764313093221_253098112193173,https://www.facebook.com/jowradio/posts/253098112193173,"الحلقة الأخيرة لحكاية سندريلا مع ريمة 👸",Video,,,"05/10/2019 06:44:20 AM"," ",16286,16286,0,23240,23240,0,975,837,1167,2,2,17086,12128,0,0,548,504,521,0,0,5540,5809,0,0,15558,196905,201,24,22,217,70,26,649,,,367,778,,,388,,2,,,,2,,
110764313093221_252884195547898,https://www.facebook.com/jowradio/posts/252884195547898,"فرح ياسمين :  خرجت من الباب الصغير في مذيع العرب",Video,,,"05/10/2019 06:00:01 AM"," ",4068,4068,0,6024,6024,0,294,264,357,1,1,4756,3159,0,0,217,314,317,0,0,1410,1476,0,0,10356,53374,40,1,1,41,3,1,210,,,125,230,,,126,1,,,,1,,,
110764313093221_252916432211341,https://www.facebook.com/jowradio/posts/252916432211341,"فرح ياسمين تتأثر بكلام إحدى متتبعاتها",Video,,,"05/10/2019 05:55:00 AM"," ",32223,32223,0,45955,45955,0,3566,3309,4751,3,3,33796,23884,0,0,2454,334,336,0,0,13610,14076,0,0,36659,537171,524,6,4,543,7,4,2925,,,1353,3354,,,1397,2,1,,,2,1,,
110764313093221_252881422214842,https://www.facebook.com/jowradio/posts/252881422214842,"فرح ياسمين : رجعولي رخصة السياقة علا جال قهوة حليب",Video,,,"05/10/2019 05:50:00 AM"," ",3159,3159,0,4558,4558,0,262,243,335,0,0,3395,2389,0,0,179,208,208,0,0,1112,1158,0,0,11630,52499,23,,1,23,,1,187,,,123,206,,,129,,,,,,,,
110764313093221_252877858881865,https://www.facebook.com/jowradio/posts/252877858881865,"فرح ياسمين : ڨاع قالولي أنتي مهبولة كي درت صحافة",Video,,,"05/09/2019 05:15:00 PM"," ",3154,3154,0,4576,4576,0,160,135,181,0,0,3600,2480,0,0,117,254,256,0,0,1056,1098,0,0,9219,43497,27,,,27,,,96,,,75,101,,,80,,,,,,,,
110764313093221_252861288883522,https://www.facebook.com/jowradio/posts/252861288883522,"فرح ياسمين : أبي هو صديقي المقرب",Video,,,"05/09/2019 05:05:00 PM"," ",5674,5674,0,8104,8104,0,369,317,442,1,1,6389,4307,0,0,253,265,266,0,0,1808,1862,0,0,9408,55422,69,2,3,76,3,3,262,,,156,284,,,158,,1,,,,1,,
